period_code,period_label,period_type,geography_code,geography_label,observation,measure,unit
2018-11-13,2018-11-13,day,K03000001,Great Britain,2.267,SAP actual day,p/kWh
2018-11-14,2018-11-14,day,K03000001,Great Britain,2.318,SAP actual day,p/kWh
2018-11-15,2018-11-15,day,K03000001,Great Britain,2.412,SAP actual day,p/kWh
2018-11-16,2018-11-16,day,K03000001,Great Britain,2.389,SAP actual day,p/kWh
2018-11-17,2018-11-17,day,K03000001,Great Britain,2.225,SAP actual day,p/kWh
2018-11-18,2018-11-18,day,K03000001,Great Britain,2.306,SAP actual day,p/kWh
2018-11-19,2018-11-19,day,K03000001,Great Britain,2.241,SAP actual day,p/kWh
2018-11-20,2018-11-20,day,K03000001,Great Britain,2.201,SAP actual day,p/kWh
2018-11-21,2018-11-21,day,K03000001,Great Britain,2.254,SAP actual day,p/kWh
2018-11-22,2018-11-22,day,K03000001,Great Britain,2.269,SAP actual day,p/kWh
2018-11-23,2018-11-23,day,K03000001,Great Britain,2.227,SAP actual day,p/kWh
2018-11-24,2018-11-24,day,K03000001,Great Britain,2.231,SAP actual day,p/kWh
2018-11-25,2018-11-25,day,K03000001,Great Britain,2.225,SAP actual day,p/kWh
2018-11-26,2018-11-26,day,K03000001,Great Britain,2.181,SAP actual day,p/kWh
2018-11-27,2018-11-27,day,K03000001,Great Britain,2.246,SAP actual day,p/kWh
2018-11-28,2018-11-28,day,K03000001,Great Britain,2.16,SAP actual day,p/kWh
2018-11-29,2018-11-29,day,K03000001,Great Britain,2.145,SAP actual day,p/kWh
2018-11-30,2018-11-30,day,K03000001,Great Britain,2.156,SAP actual day,p/kWh
2018-12-01,2018-12-01,day,K03000001,Great Britain,2.235,SAP actual day,p/kWh
2018-12-02,2018-12-02,day,K03000001,Great Britain,2.161,SAP actual day,p/kWh
2018-12-03,2018-12-03,day,K03000001,Great Britain,2.249,SAP actual day,p/kWh
2018-12-04,2018-12-04,day,K03000001,Great Britain,2.25,SAP actual day,p/kWh
2018-12-05,2018-12-05,day,K03000001,Great Britain,2.211,SAP actual day,p/kWh
2018-12-06,2018-12-06,day,K03000001,Great Britain,2.042,SAP actual day,p/kWh
2018-12-07,2018-12-07,day,K03000001,Great Britain,1.999,SAP actual day,p/kWh
2018-12-08,2018-12-08,day,K03000001,Great Britain,2.029,SAP actual day,p/kWh
2018-12-09,2018-12-09,day,K03000001,Great Britain,2.087,SAP actual day,p/kWh
2018-12-10,2018-12-10,day,K03000001,Great Britain,2.171,SAP actual day,p/kWh
2018-12-11,2018-12-11,day,K03000001,Great Britain,2.156,SAP actual day,p/kWh
2018-12-12,2018-12-12,day,K03000001,Great Britain,2.204,SAP actual day,p/kWh
2018-12-13,2018-12-13,day,K03000001,Great Britain,2.248,SAP actual day,p/kWh
2018-12-14,2018-12-14,day,K03000001,Great Britain,2.274,SAP actual day,p/kWh
2018-12-15,2018-12-15,day,K03000001,Great Britain,2.279,SAP actual day,p/kWh
2018-12-16,2018-12-16,day,K03000001,Great Britain,2.262,SAP actual day,p/kWh
2018-12-17,2018-12-17,day,K03000001,Great Britain,2.256,SAP actual day,p/kWh
2018-12-18,2018-12-18,day,K03000001,Great Britain,2.173,SAP actual day,p/kWh
2018-12-19,2018-12-19,day,K03000001,Great Britain,2.319,SAP actual day,p/kWh
2018-12-20,2018-12-20,day,K03000001,Great Britain,2.277,SAP actual day,p/kWh
2018-12-21,2018-12-21,day,K03000001,Great Britain,2.259,SAP actual day,p/kWh
2018-12-22,2018-12-22,day,K03000001,Great Britain,2.263,SAP actual day,p/kWh
2018-12-23,2018-12-23,day,K03000001,Great Britain,2.311,SAP actual day,p/kWh
2018-12-24,2018-12-24,day,K03000001,Great Britain,2.274,SAP actual day,p/kWh
2018-12-25,2018-12-25,day,K03000001,Great Britain,2.226,SAP actual day,p/kWh
2018-12-26,2018-12-26,day,K03000001,Great Britain,2.185,SAP actual day,p/kWh
2018-12-27,2018-12-27,day,K03000001,Great Britain,2.103,SAP actual day,p/kWh
2018-12-28,2018-12-28,day,K03000001,Great Britain,2.047,SAP actual day,p/kWh
2018-12-29,2018-12-29,day,K03000001,Great Britain,1.987,SAP actual day,p/kWh
2018-12-30,2018-12-30,day,K03000001,Great Britain,1.986,SAP actual day,p/kWh
2018-12-31,2018-12-31,day,K03000001,Great Britain,1.664,SAP actual day,p/kWh
2019-01-01,2019-01-01,day,K03000001,Great Britain,1.712,SAP actual day,p/kWh
2019-01-02,2019-01-02,day,K03000001,Great Britain,2.047,SAP actual day,p/kWh
2019-01-03,2019-01-03,day,K03000001,Great Britain,2.039,SAP actual day,p/kWh
2019-01-04,2019-01-04,day,K03000001,Great Britain,2.061,SAP actual day,p/kWh
2019-01-05,2019-01-05,day,K03000001,Great Britain,2.034,SAP actual day,p/kWh
2019-01-06,2019-01-06,day,K03000001,Great Britain,1.973,SAP actual day,p/kWh
2019-01-07,2019-01-07,day,K03000001,Great Britain,1.899,SAP actual day,p/kWh
2019-01-08,2019-01-08,day,K03000001,Great Britain,1.977,SAP actual day,p/kWh
2019-01-09,2019-01-09,day,K03000001,Great Britain,1.994,SAP actual day,p/kWh
2019-01-10,2019-01-10,day,K03000001,Great Britain,2.006,SAP actual day,p/kWh
2019-01-11,2019-01-11,day,K03000001,Great Britain,2.033,SAP actual day,p/kWh
2019-01-12,2019-01-12,day,K03000001,Great Britain,1.995,SAP actual day,p/kWh
2019-01-13,2019-01-13,day,K03000001,Great Britain,1.98,SAP actual day,p/kWh
2019-01-14,2019-01-14,day,K03000001,Great Britain,1.949,SAP actual day,p/kWh
2019-01-15,2019-01-15,day,K03000001,Great Britain,2.032,SAP actual day,p/kWh
2019-01-16,2019-01-16,day,K03000001,Great Britain,1.996,SAP actual day,p/kWh
2019-01-17,2019-01-17,day,K03000001,Great Britain,2.073,SAP actual day,p/kWh
2019-01-18,2019-01-18,day,K03000001,Great Britain,2.045,SAP actual day,p/kWh
2019-01-19,2019-01-19,day,K03000001,Great Britain,2.066,SAP actual day,p/kWh
2019-01-20,2019-01-20,day,K03000001,Great Britain,2.047,SAP actual day,p/kWh
2019-01-21,2019-01-21,day,K03000001,Great Britain,1.991,SAP actual day,p/kWh
2019-01-22,2019-01-22,day,K03000001,Great Britain,2.039,SAP actual day,p/kWh
2019-01-23,2019-01-23,day,K03000001,Great Britain,2.063,SAP actual day,p/kWh
2019-01-24,2019-01-24,day,K03000001,Great Britain,1.976,SAP actual day,p/kWh
2019-01-25,2019-01-25,day,K03000001,Great Britain,1.84,SAP actual day,p/kWh
2019-01-26,2019-01-26,day,K03000001,Great Britain,1.823,SAP actual day,p/kWh
2019-01-27,2019-01-27,day,K03000001,Great Britain,1.884,SAP actual day,p/kWh
2019-01-28,2019-01-28,day,K03000001,Great Britain,1.912,SAP actual day,p/kWh
2019-01-29,2019-01-29,day,K03000001,Great Britain,1.876,SAP actual day,p/kWh
2019-01-30,2019-01-30,day,K03000001,Great Britain,1.851,SAP actual day,p/kWh
2019-01-31,2019-01-31,day,K03000001,Great Britain,1.849,SAP actual day,p/kWh
2019-02-01,2019-02-01,day,K03000001,Great Britain,1.726,SAP actual day,p/kWh
2019-02-02,2019-02-02,day,K03000001,Great Britain,1.732,SAP actual day,p/kWh
2019-02-03,2019-02-03,day,K03000001,Great Britain,1.731,SAP actual day,p/kWh
2019-02-04,2019-02-04,day,K03000001,Great Britain,1.737,SAP actual day,p/kWh
2019-02-05,2019-02-05,day,K03000001,Great Britain,1.736,SAP actual day,p/kWh
2019-02-06,2019-02-06,day,K03000001,Great Britain,1.725,SAP actual day,p/kWh
2019-02-07,2019-02-07,day,K03000001,Great Britain,1.727,SAP actual day,p/kWh
2019-02-08,2019-02-08,day,K03000001,Great Britain,1.682,SAP actual day,p/kWh
2019-02-09,2019-02-09,day,K03000001,Great Britain,1.69,SAP actual day,p/kWh
2019-02-10,2019-02-10,day,K03000001,Great Britain,1.674,SAP actual day,p/kWh
2019-02-11,2019-02-11,day,K03000001,Great Britain,1.625,SAP actual day,p/kWh
2019-02-12,2019-02-12,day,K03000001,Great Britain,1.585,SAP actual day,p/kWh
2019-02-13,2019-02-13,day,K03000001,Great Britain,1.606,SAP actual day,p/kWh
2019-02-14,2019-02-14,day,K03000001,Great Britain,1.623,SAP actual day,p/kWh
2019-02-15,2019-02-15,day,K03000001,Great Britain,1.603,SAP actual day,p/kWh
2019-02-16,2019-02-16,day,K03000001,Great Britain,1.597,SAP actual day,p/kWh
2019-02-17,2019-02-17,day,K03000001,Great Britain,1.596,SAP actual day,p/kWh
2019-02-18,2019-02-18,day,K03000001,Great Britain,1.567,SAP actual day,p/kWh
2019-02-19,2019-02-19,day,K03000001,Great Britain,1.565,SAP actual day,p/kWh
2019-02-20,2019-02-20,day,K03000001,Great Britain,1.582,SAP actual day,p/kWh
2019-02-21,2019-02-21,day,K03000001,Great Britain,1.519,SAP actual day,p/kWh
2019-02-22,2019-02-22,day,K03000001,Great Britain,1.535,SAP actual day,p/kWh
2019-02-23,2019-02-23,day,K03000001,Great Britain,1.54,SAP actual day,p/kWh
2019-02-24,2019-02-24,day,K03000001,Great Britain,1.511,SAP actual day,p/kWh
2019-02-25,2019-02-25,day,K03000001,Great Britain,1.478,SAP actual day,p/kWh
2019-02-26,2019-02-26,day,K03000001,Great Britain,1.497,SAP actual day,p/kWh
2019-02-27,2019-02-27,day,K03000001,Great Britain,1.526,SAP actual day,p/kWh
2019-02-28,2019-02-28,day,K03000001,Great Britain,1.548,SAP actual day,p/kWh
2019-03-01,2019-03-01,day,K03000001,Great Britain,1.513,SAP actual day,p/kWh
2019-03-02,2019-03-02,day,K03000001,Great Britain,1.488,SAP actual day,p/kWh
2019-03-03,2019-03-03,day,K03000001,Great Britain,1.51,SAP actual day,p/kWh
2019-03-04,2019-03-04,day,K03000001,Great Britain,1.504,SAP actual day,p/kWh
2019-03-05,2019-03-05,day,K03000001,Great Britain,1.501,SAP actual day,p/kWh
2019-03-06,2019-03-06,day,K03000001,Great Britain,1.448,SAP actual day,p/kWh
2019-03-07,2019-03-07,day,K03000001,Great Britain,1.47,SAP actual day,p/kWh
2019-03-08,2019-03-08,day,K03000001,Great Britain,1.487,SAP actual day,p/kWh
2019-03-09,2019-03-09,day,K03000001,Great Britain,1.478,SAP actual day,p/kWh
2019-03-10,2019-03-10,day,K03000001,Great Britain,1.483,SAP actual day,p/kWh
2019-03-11,2019-03-11,day,K03000001,Great Britain,1.442,SAP actual day,p/kWh
2019-03-12,2019-03-12,day,K03000001,Great Britain,1.423,SAP actual day,p/kWh
2019-03-13,2019-03-13,day,K03000001,Great Britain,1.368,SAP actual day,p/kWh
2019-03-14,2019-03-14,day,K03000001,Great Britain,1.344,SAP actual day,p/kWh
2019-03-15,2019-03-15,day,K03000001,Great Britain,1.272,SAP actual day,p/kWh
2019-03-16,2019-03-16,day,K03000001,Great Britain,1.299,SAP actual day,p/kWh
2019-03-17,2019-03-17,day,K03000001,Great Britain,1.308,SAP actual day,p/kWh
2019-03-18,2019-03-18,day,K03000001,Great Britain,1.371,SAP actual day,p/kWh
2019-03-19,2019-03-19,day,K03000001,Great Britain,1.279,SAP actual day,p/kWh
2019-03-20,2019-03-20,day,K03000001,Great Britain,1.294,SAP actual day,p/kWh
2019-03-21,2019-03-21,day,K03000001,Great Britain,1.287,SAP actual day,p/kWh
2019-03-22,2019-03-22,day,K03000001,Great Britain,1.272,SAP actual day,p/kWh
2019-03-23,2019-03-23,day,K03000001,Great Britain,1.222,SAP actual day,p/kWh
2019-03-24,2019-03-24,day,K03000001,Great Britain,1.203,SAP actual day,p/kWh
2019-03-25,2019-03-25,day,K03000001,Great Britain,1.192,SAP actual day,p/kWh
2019-03-26,2019-03-26,day,K03000001,Great Britain,1.24,SAP actual day,p/kWh
2019-03-27,2019-03-27,day,K03000001,Great Britain,1.293,SAP actual day,p/kWh
2019-03-28,2019-03-28,day,K03000001,Great Britain,1.218,SAP actual day,p/kWh
2019-03-29,2019-03-29,day,K03000001,Great Britain,1.169,SAP actual day,p/kWh
2019-03-30,2019-03-30,day,K03000001,Great Britain,1.179,SAP actual day,p/kWh
2019-03-31,2019-03-31,day,K03000001,Great Britain,1.175,SAP actual day,p/kWh
2019-04-01,2019-04-01,day,K03000001,Great Britain,1.126,SAP actual day,p/kWh
2019-04-02,2019-04-02,day,K03000001,Great Britain,1.089,SAP actual day,p/kWh
2019-04-03,2019-04-03,day,K03000001,Great Britain,1.15,SAP actual day,p/kWh
2019-04-04,2019-04-04,day,K03000001,Great Britain,1.255,SAP actual day,p/kWh
2019-04-05,2019-04-05,day,K03000001,Great Britain,1.347,SAP actual day,p/kWh
2019-04-06,2019-04-06,day,K03000001,Great Britain,1.392,SAP actual day,p/kWh
2019-04-07,2019-04-07,day,K03000001,Great Britain,1.39,SAP actual day,p/kWh
2019-04-08,2019-04-08,day,K03000001,Great Britain,1.33,SAP actual day,p/kWh
2019-04-09,2019-04-09,day,K03000001,Great Britain,1.467,SAP actual day,p/kWh
2019-04-10,2019-04-10,day,K03000001,Great Britain,1.383,SAP actual day,p/kWh
2019-04-11,2019-04-11,day,K03000001,Great Britain,1.371,SAP actual day,p/kWh
2019-04-12,2019-04-12,day,K03000001,Great Britain,1.419,SAP actual day,p/kWh
2019-04-13,2019-04-13,day,K03000001,Great Britain,1.306,SAP actual day,p/kWh
2019-04-14,2019-04-14,day,K03000001,Great Britain,1.304,SAP actual day,p/kWh
2019-04-15,2019-04-15,day,K03000001,Great Britain,1.264,SAP actual day,p/kWh
2019-04-16,2019-04-16,day,K03000001,Great Britain,1.3,SAP actual day,p/kWh
2019-04-17,2019-04-17,day,K03000001,Great Britain,1.273,SAP actual day,p/kWh
2019-04-18,2019-04-18,day,K03000001,Great Britain,1.26,SAP actual day,p/kWh
2019-04-19,2019-04-19,day,K03000001,Great Britain,1.204,SAP actual day,p/kWh
2019-04-20,2019-04-20,day,K03000001,Great Britain,1.19,SAP actual day,p/kWh
2019-04-21,2019-04-21,day,K03000001,Great Britain,1.092,SAP actual day,p/kWh
2019-04-22,2019-04-22,day,K03000001,Great Britain,1.053,SAP actual day,p/kWh
2019-04-23,2019-04-23,day,K03000001,Great Britain,0.902,SAP actual day,p/kWh
2019-04-24,2019-04-24,day,K03000001,Great Britain,1.074,SAP actual day,p/kWh
2019-04-25,2019-04-25,day,K03000001,Great Britain,1.105,SAP actual day,p/kWh
2019-04-26,2019-04-26,day,K03000001,Great Britain,1.125,SAP actual day,p/kWh
2019-04-27,2019-04-27,day,K03000001,Great Britain,1.107,SAP actual day,p/kWh
2019-04-28,2019-04-28,day,K03000001,Great Britain,1.162,SAP actual day,p/kWh
2019-04-29,2019-04-29,day,K03000001,Great Britain,1.156,SAP actual day,p/kWh
2019-04-30,2019-04-30,day,K03000001,Great Britain,1.164,SAP actual day,p/kWh
2019-05-01,2019-05-01,day,K03000001,Great Britain,1.13,SAP actual day,p/kWh
2019-05-02,2019-05-02,day,K03000001,Great Britain,1.181,SAP actual day,p/kWh
2019-05-03,2019-05-03,day,K03000001,Great Britain,1.2,SAP actual day,p/kWh
2019-05-04,2019-05-04,day,K03000001,Great Britain,1.156,SAP actual day,p/kWh
2019-05-05,2019-05-05,day,K03000001,Great Britain,1.169,SAP actual day,p/kWh
2019-05-06,2019-05-06,day,K03000001,Great Britain,1.221,SAP actual day,p/kWh
2019-05-07,2019-05-07,day,K03000001,Great Britain,1.146,SAP actual day,p/kWh
2019-05-08,2019-05-08,day,K03000001,Great Britain,1.241,SAP actual day,p/kWh
2019-05-09,2019-05-09,day,K03000001,Great Britain,1.38,SAP actual day,p/kWh
2019-05-10,2019-05-10,day,K03000001,Great Britain,1.305,SAP actual day,p/kWh
2019-05-11,2019-05-11,day,K03000001,Great Britain,1.25,SAP actual day,p/kWh
2019-05-12,2019-05-12,day,K03000001,Great Britain,1.169,SAP actual day,p/kWh
2019-05-13,2019-05-13,day,K03000001,Great Britain,1.021,SAP actual day,p/kWh
2019-05-14,2019-05-14,day,K03000001,Great Britain,1.052,SAP actual day,p/kWh
2019-05-15,2019-05-15,day,K03000001,Great Britain,1.113,SAP actual day,p/kWh
2019-05-16,2019-05-16,day,K03000001,Great Britain,0.953,SAP actual day,p/kWh
2019-05-17,2019-05-17,day,K03000001,Great Britain,1.109,SAP actual day,p/kWh
2019-05-18,2019-05-18,day,K03000001,Great Britain,1.089,SAP actual day,p/kWh
2019-05-19,2019-05-19,day,K03000001,Great Britain,1.087,SAP actual day,p/kWh
2019-05-20,2019-05-20,day,K03000001,Great Britain,1.067,SAP actual day,p/kWh
2019-05-21,2019-05-21,day,K03000001,Great Britain,1.018,SAP actual day,p/kWh
2019-05-22,2019-05-22,day,K03000001,Great Britain,1.015,SAP actual day,p/kWh
2019-05-23,2019-05-23,day,K03000001,Great Britain,0.991,SAP actual day,p/kWh
2019-05-24,2019-05-24,day,K03000001,Great Britain,1.008,SAP actual day,p/kWh
2019-05-25,2019-05-25,day,K03000001,Great Britain,1.006,SAP actual day,p/kWh
2019-05-26,2019-05-26,day,K03000001,Great Britain,0.971,SAP actual day,p/kWh
2019-05-27,2019-05-27,day,K03000001,Great Britain,1.023,SAP actual day,p/kWh
2019-05-28,2019-05-28,day,K03000001,Great Britain,1.046,SAP actual day,p/kWh
2019-05-29,2019-05-29,day,K03000001,Great Britain,1.015,SAP actual day,p/kWh
2019-05-30,2019-05-30,day,K03000001,Great Britain,0.972,SAP actual day,p/kWh
2019-05-31,2019-05-31,day,K03000001,Great Britain,0.929,SAP actual day,p/kWh
2019-06-01,2019-06-01,day,K03000001,Great Britain,0.92,SAP actual day,p/kWh
2019-06-02,2019-06-02,day,K03000001,Great Britain,0.873,SAP actual day,p/kWh
2019-06-03,2019-06-03,day,K03000001,Great Britain,0.903,SAP actual day,p/kWh
2019-06-04,2019-06-04,day,K03000001,Great Britain,1.007,SAP actual day,p/kWh
2019-06-05,2019-06-05,day,K03000001,Great Britain,0.957,SAP actual day,p/kWh
2019-06-06,2019-06-06,day,K03000001,Great Britain,0.921,SAP actual day,p/kWh
2019-06-07,2019-06-07,day,K03000001,Great Britain,0.996,SAP actual day,p/kWh
2019-06-08,2019-06-08,day,K03000001,Great Britain,1.008,SAP actual day,p/kWh
2019-06-09,2019-06-09,day,K03000001,Great Britain,1.017,SAP actual day,p/kWh
2019-06-10,2019-06-10,day,K03000001,Great Britain,1.052,SAP actual day,p/kWh
2019-06-11,2019-06-11,day,K03000001,Great Britain,1.001,SAP actual day,p/kWh
2019-06-12,2019-06-12,day,K03000001,Great Britain,1.022,SAP actual day,p/kWh
2019-06-13,2019-06-13,day,K03000001,Great Britain,1.076,SAP actual day,p/kWh
2019-06-14,2019-06-14,day,K03000001,Great Britain,1.057,SAP actual day,p/kWh
2019-06-15,2019-06-15,day,K03000001,Great Britain,1.051,SAP actual day,p/kWh
2019-06-16,2019-06-16,day,K03000001,Great Britain,1.004,SAP actual day,p/kWh
2019-06-17,2019-06-17,day,K03000001,Great Britain,1.066,SAP actual day,p/kWh
2019-06-18,2019-06-18,day,K03000001,Great Britain,1.036,SAP actual day,p/kWh
2019-06-19,2019-06-19,day,K03000001,Great Britain,0.971,SAP actual day,p/kWh
2019-06-20,2019-06-20,day,K03000001,Great Britain,0.959,SAP actual day,p/kWh
2019-06-21,2019-06-21,day,K03000001,Great Britain,0.933,SAP actual day,p/kWh
2019-06-22,2019-06-22,day,K03000001,Great Britain,0.979,SAP actual day,p/kWh
2019-06-23,2019-06-23,day,K03000001,Great Britain,0.963,SAP actual day,p/kWh
2019-06-24,2019-06-24,day,K03000001,Great Britain,0.941,SAP actual day,p/kWh
2019-06-25,2019-06-25,day,K03000001,Great Britain,0.911,SAP actual day,p/kWh
2019-06-26,2019-06-26,day,K03000001,Great Britain,0.867,SAP actual day,p/kWh
2019-06-27,2019-06-27,day,K03000001,Great Britain,0.807,SAP actual day,p/kWh
2019-06-28,2019-06-28,day,K03000001,Great Britain,0.848,SAP actual day,p/kWh
2019-06-29,2019-06-29,day,K03000001,Great Britain,0.871,SAP actual day,p/kWh
2019-06-30,2019-06-30,day,K03000001,Great Britain,0.856,SAP actual day,p/kWh
2019-07-01,2019-07-01,day,K03000001,Great Britain,0.905,SAP actual day,p/kWh
2019-07-02,2019-07-02,day,K03000001,Great Britain,0.958,SAP actual day,p/kWh
2019-07-03,2019-07-03,day,K03000001,Great Britain,0.95,SAP actual day,p/kWh
2019-07-04,2019-07-04,day,K03000001,Great Britain,0.947,SAP actual day,p/kWh
2019-07-05,2019-07-05,day,K03000001,Great Britain,1.044,SAP actual day,p/kWh
2019-07-06,2019-07-06,day,K03000001,Great Britain,1.038,SAP actual day,p/kWh
2019-07-07,2019-07-07,day,K03000001,Great Britain,0.997,SAP actual day,p/kWh
2019-07-08,2019-07-08,day,K03000001,Great Britain,1.056,SAP actual day,p/kWh
2019-07-09,2019-07-09,day,K03000001,Great Britain,1.084,SAP actual day,p/kWh
2019-07-10,2019-07-10,day,K03000001,Great Britain,1.185,SAP actual day,p/kWh
2019-07-11,2019-07-11,day,K03000001,Great Britain,1.246,SAP actual day,p/kWh
2019-07-12,2019-07-12,day,K03000001,Great Britain,1.175,SAP actual day,p/kWh
2019-07-13,2019-07-13,day,K03000001,Great Britain,1.227,SAP actual day,p/kWh
2019-07-14,2019-07-14,day,K03000001,Great Britain,1.223,SAP actual day,p/kWh
2019-07-15,2019-07-15,day,K03000001,Great Britain,1.172,SAP actual day,p/kWh
2019-07-16,2019-07-16,day,K03000001,Great Britain,1.105,SAP actual day,p/kWh
2019-07-17,2019-07-17,day,K03000001,Great Britain,1.072,SAP actual day,p/kWh
2019-07-18,2019-07-18,day,K03000001,Great Britain,1.008,SAP actual day,p/kWh
2019-07-19,2019-07-19,day,K03000001,Great Britain,1.002,SAP actual day,p/kWh
2019-07-20,2019-07-20,day,K03000001,Great Britain,0.958,SAP actual day,p/kWh
2019-07-21,2019-07-21,day,K03000001,Great Britain,0.941,SAP actual day,p/kWh
2019-07-22,2019-07-22,day,K03000001,Great Britain,0.933,SAP actual day,p/kWh
2019-07-23,2019-07-23,day,K03000001,Great Britain,1.018,SAP actual day,p/kWh
2019-07-24,2019-07-24,day,K03000001,Great Britain,0.964,SAP actual day,p/kWh
2019-07-25,2019-07-25,day,K03000001,Great Britain,0.932,SAP actual day,p/kWh
2019-07-26,2019-07-26,day,K03000001,Great Britain,0.948,SAP actual day,p/kWh
2019-07-27,2019-07-27,day,K03000001,Great Britain,0.922,SAP actual day,p/kWh
2019-07-28,2019-07-28,day,K03000001,Great Britain,0.904,SAP actual day,p/kWh
2019-07-29,2019-07-29,day,K03000001,Great Britain,0.93,SAP actual day,p/kWh
2019-07-30,2019-07-30,day,K03000001,Great Britain,0.905,SAP actual day,p/kWh
2019-07-31,2019-07-31,day,K03000001,Great Britain,0.931,SAP actual day,p/kWh
2019-08-01,2019-08-01,day,K03000001,Great Britain,1.086,SAP actual day,p/kWh
2019-08-02,2019-08-02,day,K03000001,Great Britain,1.098,SAP actual day,p/kWh
2019-08-03,2019-08-03,day,K03000001,Great Britain,1.103,SAP actual day,p/kWh
2019-08-04,2019-08-04,day,K03000001,Great Britain,1.07,SAP actual day,p/kWh
2019-08-05,2019-08-05,day,K03000001,Great Britain,0.931,SAP actual day,p/kWh
2019-08-06,2019-08-06,day,K03000001,Great Britain,0.864,SAP actual day,p/kWh
2019-08-07,2019-08-07,day,K03000001,Great Britain,0.944,SAP actual day,p/kWh
